created_at,username,full_text,label
Fri Nov 29 07:57:34 +0000 2024,,Habis lihat istana UAE jd keki klo ngundang negara lain ke istana merdeka Klo IKN tuh vibes-nya dah mirip istana hidden leaf. Keren banget gk malu2in,Positive
Fri Nov 29 07:55:43 +0000 2024,,GANAS ! ROCKY GERUNG CECAR MARUARAR SIRAIT SAMPAI TAK BERKUTIK TERKAIT IKN https://t.co/qsYvxEumNc Datanglah keGotube nikmati video yang menarik #gotube,Neutral
Fri Nov 29 07:39:05 +0000 2024,,@hendrowijonarko @BudiBukanIntel @jokowi banyak masyarakat yang mendapat manfaat dari hadirnya IKN di Kalimantan Timur bapak kurang jauh mungkin mainnya. Bahkan berbagai negara mengapresiasi pembangunan IKN yang tentu akan memberikan multiplier effect bag,Positive
Fri Nov 29 07:32:54 +0000 2024,,ih ak takut barusan ngasih jawaban ikn termasuk market failure,Negative
Fri Nov 29 07:31:04 +0000 2024,,@ajengcute16__ Kayak IKN megah tak ada penghuninya,Neutral
Fri Nov 29 07:30:38 +0000 2024,,Pasti ini juga mengkritik IKN yg megah tp gak ada penghuninya.... https://t.co/kiWjvE6hmO,Neutral
Fri Nov 29 07:27:01 +0000 2024,,Delegasi Sabah yang dipimpin oleh Menteri Pembangunan Perindustrian dan Keusahawanan Negeri Sabah Malaysia YB Datuk Phoong Jin Zhe bersama jajaran dari KJRI di Kinabalu sempat melihat langsung perkembangan pembangunan IKN. https://t.co/IQda4o09fL https://t.co/jUkR6vQbho,Neutral
Fri Nov 29 07:12:16 +0000 2024,,Otorita IKN terima kunjungan perusahaan Rusia Magnit untuk bahas potensi kerja sama. Progres pembangunan dan insentif investasi juga dibahas. https://t.co/WgEYVEmDfC,Neutral
Fri Nov 29 07:08:08 +0000 2024,,Hai kids nek bendino ngene ki terus mbesok bukmu budal arisan nyetir reborn https://t.co/Wvir9WdPpf,Neutral
Fri Nov 29 07:03:20 +0000 2024,,Semakin keren IKN Sesuai arahan Presiden Prabowo kepada OIKN Pak Basuki pembangunan infrastruktur yg mendukung Ekosistem Eksekutif Legislatif &amp,Positive
Fri Nov 29 06:55:23 +0000 2024,,ikn memajukan bangsa indonesia https://t.co/SN5hLHKPjV,Positive
Fri Nov 29 06:55:20 +0000 2024,,ikn memajukan bangsa indonesia https://t.co/GJRKsEJFd4,Positive
Fri Nov 29 06:55:17 +0000 2024,,ikn memajukan bangsa indonesia https://t.co/aIoRfs4Jf0,Positive
Fri Nov 29 06:48:44 +0000 2024,,Apa kabar IKN https://t.co/tFd3QF9raG,Neutral
Fri Nov 29 06:42:17 +0000 2024,,IKN itu atas inisiatif siapa sesungguhnya siapa yg merencanakan ibukota negara harus pindah dari Jakarta . Urgensinya dimana &amp,Neutral
Fri Nov 29 05:04:46 +0000 2024,,@msaid_didu Oligarki minta 1. REKLAMASI JKT 2. IKN 3. PIK 2 #batalkanpik2,Negative
Fri Nov 29 05:01:39 +0000 2024,,Lawan hoaks sebarkan kebenaran! Jangan mudah percaya pada setiap informasi yang beredar tanpa verifikasi. #polri #poldakaltim #divhumas #ibukotanusantara #coolingsystem #Kaltim #IKN #mahakam https://t.co/wStRCcr5rH,Neutral
Fri Nov 29 05:00:54 +0000 2024,,Pilkada telah usai kini saatnya kita bersatu untuk membangun masa depan yang lebih baik. #polri #poldakaltim #divhumas #ibukotanusantara #coolingsystem #Kaltim #IKN #mahakam https://t.co/Sy8LtkR4Bh,Positive
Fri Nov 29 04:52:41 +0000 2024,,@_zhyme Sentral itu IkN bukan jakarta lagi Liat aja tahun depan Jakarta pun dekat pemerintahan pusat Masih di kendalikan pemerintahan pusat Focus jakarta jateng di sisir Utara selatan timur barat Bendera pak prabowo dan pak jokowi dan koalisi naik.. Besok,Neutral
Fri Nov 29 04:51:26 +0000 2024,,@DakotaGeorgy Nah ini diantisipasi sama pak jokowi dengan pindah ke IKN...,Neutral
Fri Nov 29 04:38:19 +0000 2024,,@democrazymedia Sekarang sentral itu bukan di jakarta lagi karena ada IkN.. Jakarta juga masih di kendalikan pemerintahan pusat Karena dekat pemerintahan pusat Focus pak jokowi jateng.. Utara selatan timur barat Bendera pak prabowo dan pak jokowi naik..,Neutral
Fri Nov 29 04:35:16 +0000 2024,,Gue lebih rela gambar orang hutan dr pada ada muka dia di duit resmi NKRI. Lebih terhormat orang hutan kalimantan yg tempat tinggalnya di rusak IKN. https://t.co/6cRcZIoFdW,Negative
Fri Nov 29 04:30:44 +0000 2024,,@ekokuntadhi1 Pilkada . . . pengalihan isu karena sudah gak ada lagi yg ngomong lagi soal IKN . . .fufufafa dll dst dsb dkk,Negative
Fri Nov 29 04:30:12 +0000 2024,,Proyek Giant Sea Wall dan IKN Nusantara Masuk Program Prioritas Prabowo https://t.co/aryDwlfG2T,Neutral
Fri Nov 29 04:23:30 +0000 2024,,Thom Haye Jay Idzes Maarten Paes Marselino Ferdinan dll siap tambah flight menuju Balikpapan buat latihan jelang FMD. Latihan di IKN tanding di Palaran. Top,Neutral
Fri Nov 29 04:10:17 +0000 2024,,@AndrewsTjan Jadi inget statement Pak Pram: 1. Saya cuma mau 1 periode 2. Saya cukup jadi gubernur ga usah doain jadi Presiden Trus ada info jg RK emang difokuskan buat IKN menang kalah ga masalah.,Neutral
Fri Nov 29 04:09:19 +0000 2024,,Demi apa tugasku bikin desain tebal perkerasan runway pesawat Yang ngajarin (gantinya alm Pak Harmein) adalah desainer bandara vvip IKN. Sesaaat eug. https://t.co/rIds0lv3Du,Neutral
Fri Nov 29 04:06:31 +0000 2024,,@AndrewsTjan Prediksi ku RK bakal ditarik jadi kepala otorita IKN menggantikan pak bas yg udah pngn pensiun,Neutral
Fri Nov 29 04:02:52 +0000 2024,,@AndrewsTjan Selanjutnya RK bakal ditarik jd Kepala otorita IKN menggantikan pak bas yg udah pengin pensiun dr lama,Neutral
Fri Nov 29 03:56:43 +0000 2024,,Thn 2020 saya sdh protes di IKN 2023 saya protes di PSN Rempang dll - saya ada tanah di sana ?,Negative
Fri Nov 29 03:46:27 +0000 2024,,@S4N_W1B1 @psi_id Ibukota mau pindah ikn. udah sana pesta itung2 wt nyembuhin luka 16% pak pram org baik. Ikut pk jkw 10th. Rk salah pilih wakil.,Negative
Fri Nov 29 03:42:40 +0000 2024,,@cinnamo0ns_ kamu analisis sentimen terhadap ikn?,Neutral
Fri Nov 29 03:42:13 +0000 2024,,@sociotalker Tadinya mau jual gedung bekas kementerian BUMN untuk biayai IKN ngak jadi deh,Negative
Fri Nov 29 03:42:06 +0000 2024,,@goraici Hal yg aneh dalam diplomasi prabowo: - keluarga pengusaha tambang tapi berbicara pengurangan emisi karbon &amp,Negative
Fri Nov 29 03:39:48 +0000 2024,,Siapa bilang IKN NUSANTARA berhenti tidak dilanjutkan ? Tegas dikatakan Pak Presiden Prabowo Subianto bahwa IKN NUSANTARA terus berlanjut pembangunannya bahkan kalo bisa diselesaikan secepatnya... Peradaban BARU INDONESIA MAJU 🇮🇩 https://t.co/tNu4X3iCS4,Positive
Mon Dec 30 16:08:39 +0000 2024,,@adekoedin3 Tambah ambisi krn 180rebu hektar tanahnya di IKN jadi duit semua...,Negative
Mon Dec 30 15:58:07 +0000 2024,,@barengwarga Produk oligarki yg dukung mulyono https://t.co/7T2Yex2gce,Neutral
Mon Dec 30 15:54:55 +0000 2024,,@Mdy_Asmara1701 1. Sdh ada pesanan ribuan unit mbl esemka: bohong 2. Uang 11 000T di kantong: bohong 3. Ekonomi meroket: bohong 4. Investor asing IKN ngantri: bohong 5. Tidak cawe²: bohong Apalagi yg bisa dipercaya dari orang ini..?,Negative
Mon Dec 30 15:54:04 +0000 2024,,@rrrrrrrrriiiiia Walah gas wae nek jakarta ri tp nek ikn skip dulu,Negative
Mon Dec 30 15:51:54 +0000 2024,,@detikcom Mr. President kabinet anda gemuk belum lagi influencer2 yg tdk perlu blm lagi pengaruh oslo progress ikn anggaran yg boros kasus2 korupsi penegakan hukum stabilitas ekonomi blm lg nanti rong2an jelang 2029 akan tdk mudah anda bekerja kalau tdk t,Negative
Mon Dec 30 15:51:47 +0000 2024,,KATA GUE MAH INI KITA PINDAH AJA KE IKN ANJINGG,Negative
Mon Dec 30 15:48:49 +0000 2024,,@bachrum_achmadi Kalkulasi tai bilang aja buat anggaran ikn dan pengangkatan honorer jadi PPPK.,Negative
Mon Dec 30 15:44:06 +0000 2024,,PREDIKSI 2025 1.Aksi demo marak 2.Beberapa pejabat Tinggi akan dilengserkan. 3.Tindak kriminal tinggi 4.Ekonomi Parah 5.Makan Gratis kacau 6.Bencana Alam banyak 7.Pengangguran tinggi 8.Koruptor banyak 9.Pemerintahan lesu 10.BUMN bangkrut/rugi. 11.Politik panas. 12.IKN sepi https://t.co/e6KeXvwtbo,Negative
Mon Dec 30 15:31:27 +0000 2024,,@thazeaa wkwkw mau ngobrol ga sama anak kalimantan yg nolak ikn? (aku maksudnya),Neutral
Mon Dec 30 15:30:46 +0000 2024,,@atmostverse hancurin ikn lah,Negative
Mon Dec 30 15:23:04 +0000 2024,,@HarryPattyRM00 @Beritasatu Mungkin juga delusi tp jokowi sengaja push ikn utk sedot uang dr luar dan menyerap tenaga kerja arab juga melakukan hal yg sama krn melihat utk dongkrak ekonomi Semua yg dilakukan jokowi jg ga murni ide dia krn ada desakan dr p,Neutral
Mon Dec 30 15:19:50 +0000 2024,,@Srik4ndiMuslim2 Proyek IKN sudah mendapat persetujuan DPR. Cita-cita bung Karno akhirnya terkabul. Bangsa Indonesia terimakasih sama Jokowi,Positive
Mon Dec 30 15:17:49 +0000 2024,,@democrazymedia Ratusan Investor sudah ngantri mau masuk ke IKN juga gak pernah dibilang kok. 6000 pesanan mobil Esemka sudah masuk gak pernah ada yang bilang...,Neutral
Mon Dec 30 15:17:31 +0000 2024,,@zzzZz_zZZz03 Sorry ya. Aku udah punya yang lebih baik 12% dari kamu. Lagian tahun depan aku dapat warisan 200T dari abahku. Rencananya buat beli lahan di IKN. Ape lu......Ape lu...,Negative
Mon Dec 30 15:12:50 +0000 2024,,#KisiKisiPengemis500-1000dulu Bicara.Presiden RI ke 7 Joko Widodo sebagai Bpk HAYATI dan IKN.Saat ini lagi Viral Kisi Kisi Politik satu Kubu tentang Bom Nuklil yang tersimpan di Rusia. https://t.co/QXu4SNZ9KU,Neutral
Mon Dec 30 15:11:07 +0000 2024,,@JhonSitorus_18 ah... Orang kayak gitu didengerin.....dari esemka IKN dll dll.... semuanya prettt...!!? 10 tahun lebih gua ketepu sama orang itu...!!,Negative
Mon Dec 30 15:10:07 +0000 2024,,Sudah lah Pak. Tolong stop dulu bangun IKN. Negara lagi tak ada duit. Oleh karena itu sibuk mau cekik rakyat dengan pajak 12 persen,Negative
Mon Dec 30 15:09:32 +0000 2024,,@Srik4ndiMuslim2 Haiiaaah bego!! Katarak dan buta huruf ya. Ga lihat IKN spt apa,Negative
Mon Dec 30 15:04:41 +0000 2024,,@waterclub_ kak sbenernya indo bangun IKN itu buat mereka,Negative
Mon Dec 30 15:03:24 +0000 2024,,Cerita Basuki Ajak Prabowo Kembali ke IKN Groundbreaking 5 Proyek https://t.co/tRQKQ1ZSKi,Neutral
Mon Dec 30 14:55:28 +0000 2024,,@bobkonztanza @EdSoekoco @sapunyere__ Lah ... Beragama itu dasar awalnya itu aqidah Aqidah saja gak beres Ngomong yang lainnya Byk itu singgasana di istana merdeka atau di ikn Aliran melenceng sok sok bawak kunci surga,Negative
Mon Dec 30 14:52:19 +0000 2024,,Prabowo Pindahkan PNS ke IKN Tahun Depan Jadi Dapat Insentif? https://t.co/lYLYRjzy8o,Neutral
Mon Dec 30 14:51:58 +0000 2024,,@kumparan Gak usaaahhhh. Mending batalin aja agenda kenaikan PPN makan siang gratis sama pembangunan IKN.,Negative
Mon Dec 30 14:44:20 +0000 2024,,@Iqra8O4 @Trq88 @Ozautr @_i_tl @S111_9 @Sc2017W @Rnapti @Ghz21 @Hk2sa @1iA_4 @Ozlerntr @mne_oz @Ab_axi @FBI_1777 @shz787 @Qen_pro @ikN_804 @AS1k34 @db7qp @Triq25 @glmsjd @le_mcb @TAPTI1_ @Fk0_1 @Bint1 @Khld36 @Nza_fb @Znt33 @OdriSeva @Frhn42 @onlybunn @Sh,Neutral
Mon Dec 30 14:33:10 +0000 2024,,@Kalaweit Pak chanee itu mreka yg gundulin hutan utk ikn pak,Negative
Mon Dec 30 14:29:55 +0000 2024,,@prabowo IKN gimana kabar pak,Neutral
Mon Dec 30 14:29:21 +0000 2024,,@Beritasatu halah kalkulasi apa kaya IKN sama Kereta Cepat pasti karena maunya jokowi ingat tidak ada visi menteri yg ada visi jokowi,Negative
Mon Dec 30 14:24:59 +0000 2024,,@JamalBoegis Apa yg di ucapkan Rocky Gerung sebelum proyek IKN terbukti bahwa akan banyak uang yg msk kantong pribadi makelar proyek hebat bang Rocky namun penguasa negeri sdh gerombolan setan TDK akan berubah pikiran nya menjadi manusia.,Negative
Mon Dec 30 14:19:22 +0000 2024,,@AdamVelcro Arahnya utk lancarnya ikn,Positive
Mon Dec 30 14:12:40 +0000 2024,,@thendelionswers nunggu monas pindah ke ikn by,Neutral
Mon Dec 30 14:11:33 +0000 2024,,@OjolNyambi Patung jokowi sebentar lagi berdiri di ikn....biar kadrun sakit hatinya nambah kronis... https://t.co/yQspoYZVbX,Negative
Mon Dec 30 14:09:15 +0000 2024,,@Indostransfer Coba anggarannya bikin rumah sakit dan sekolah malah bikin IKN wkwk,Negative
Mon Dec 30 14:00:19 +0000 2024,,PELAKU MULYONO ? BELUM BANSOS FALSU IKN DLL KORUPSI TER GILA SEPANJANG SEJARAH INDONESIA .,Negative
Mon Dec 30 13:57:48 +0000 2024,,@jokowi Bapak 10 tahun belum bisa naikin kesejahteraan guru dan nakes. Kualitas pendidikan sama transportasi umum ga digalakkan. Malah bikin IKN dan ga kelar. Perhitungan matang apa pak?,Negative
Mon Dec 30 13:55:21 +0000 2024,,@Franken_blues Masih ada yg percaya Jokowi.. Esemka Investor IKN semua BOHONG,Negative
Mon Dec 30 13:46:15 +0000 2024,,@democrazymedia Kembali kn saja k ikn,Neutral
Mon Dec 30 13:44:44 +0000 2024,,@vanc1Bozz @jokowi @puanmaharani_ri @PDI_Perjuangan 11k Triliun mobil SMK IKN banyak investor ekonomi meroket anak tidak minat politik Itu semua omongan si bangsat ini trus adakah satupun benar?????? Masih kalian mau nungguin omongan dia??? Terus masih ka,Negative
Mon Dec 30 13:44:38 +0000 2024,,Pembangunan mega proyek IKN tahap 1 per 13 Desember 2024 telah mencapai 96%. Proyek ini terus di kebun seiring dengan target fungsionallisasi kawasan inti pusat pemerintahan IKN pada tahun depan. https://t.co/xT5F47H6SG,Positive
Mon Dec 30 13:42:53 +0000 2024,,Otorita IKN terus berupaya menerapkan pendekatan sosial kemasyarakatan dalam proses penyelesaian lahan untuk pembangunan IKN. https://t.co/tT09kITeSW,Positive
Mon Dec 30 13:38:21 +0000 2024,,@AgungHa05086506 @dtono88 @M45Broo_ Yg penting dia penipu fakta dlm saku ada 11 T mana duidnya dikorup??? Dasr cebong dongk! Bela2 siplanga plongo ngk ada kwalitas sama sekali bikin ngra terlilit hutang coba tuh audit ikn jgn2 sarang koropsi disana,Negative
Mon Dec 30 13:35:21 +0000 2024,,Sekalian agunin IKN klo diminta agunan,Neutral
Mon Dec 30 13:21:00 +0000 2024,,aku punya fotbar amer bareng prabowo di ikn,Negative
Mon Dec 30 13:16:59 +0000 2024,,@Zay34562 berawal dari masuk gorong2 sri mulyono sukses memundurkan indonesia ke zaman bau kolonial IKN dilanjutkan anak dungu tapi culas #jejuair,Negative
Mon Dec 30 13:02:21 +0000 2024,,@hosetile yang kayak gini halal dilempar ke ikn ga?,Neutral
Mon Dec 30 13:02:20 +0000 2024,,@Uki23 Program Prioritas ? Maksud loe IKN &amp,Neutral
Mon Dec 30 12:56:18 +0000 2024,,@Franken_blues 1000 % ga bakalan jadi percaya cukup menggelitik kebohongan nya dari mobil esemka pencalonan gibran investor IKN uang 11 T hianati partai yg sudah membesarkannya. Pokoknya paling rendah adabnya di banding pensiunan Presiden lainnya.,Negative
Mon Dec 30 12:41:08 +0000 2024,,UPDATE MENARA ACT IKN NUSANTARA https://t.co/Gqtc48LEgD,Neutral
Mon Dec 30 12:39:32 +0000 2024,,@tempodotco Saya sekeluarga gak percaya omonganmu @jokowi dulu kita pilih anda karena tampangmu yg lugu meles eh ga taunya pencitraan doang Mau tau IKN buat apa ? Tidak ada sumber air . Mobil EsEmKa mu mana ??? Ngeles mulu kaya Bajaj..,Negative
Mon Dec 30 12:38:52 +0000 2024,,IKN Makin Ramai Taman Safari Mau Bangun Theme Park https://t.co/yCa8FpM472,Positive
Mon Dec 30 12:37:08 +0000 2024,,@rrrrrrrrriiiiia Pusat IKN?,Neutral
Mon Dec 30 12:30:09 +0000 2024,,Kaum 58% .... keluarga yg harmonis dr pemimpin yg hebat menurunlan pengangguran dg menyediakan lowongan kerja .... bagi tka china. Hebat kan? Kita ..58% kok. Blm yg lain2 ..whoosh yg full investasi dn sgr BEP ribuan investor IKN sdh antri..huebatt kan? Hei 58%,Negative
Mon Dec 30 12:28:10 +0000 2024,,Selama 2 periode ini target Mulyono.Pertama melaksanakan PR nya Dipa Nusantara Aidit di th 1955 yg terhambat karena G30S yakni IKN. Kedua mnjadikan Gibran sbg RI1.Dgn aneka cara ditempuh. Konstitusi ditabrak.Klimaknya terbit MK90 yg super curang. @perludem @feriamsari,Neutral
Mon Dec 30 12:26:34 +0000 2024,,@poxtions bakar ikn,Negative
Mon Dec 30 12:24:38 +0000 2024,,kejadian lagi cok kmrn di ikn. tali sepatuku lepas dan ditegur sm ibu ibu bu tali sepatunya lepas ah ngentot gw gk mood kluar setahun ajg,Negative
Mon Dec 30 12:15:58 +0000 2024,,Jakarta - Surabaya = 1 jam 45 menit Makassar - Manado = 4jam Banda Aceh - Bandar Lampung = 5jam Pontianak - IKN = 3 jam 40 menit Banjarmasin - IKN = 1 jam 5 menit Samarinda - IKN = 17 menit Balikpapan - IKN = 12 menit,Neutral
Mon Dec 30 12:08:41 +0000 2024,,salah satu alasan ketawa aja liat twit2 berspekulasi prabowo akan stop pembangunan ikn. begitu ada bajet juga bakal dilanjut noh adeknya keburu beli banyak tanah di sono.,Negative
Mon Dec 30 12:06:41 +0000 2024,,Tadi gua abis meet dan ngobrol ngobrol sama partner kerja dari Perancis. Dia bilang If you have a good job enough money it's so comfortable living here. IYA EMANG! Makanya PEJABAT PEJABAT GILA nan RAKUS itu BETAH NGIBULIN RAKYAT dan belom pindah ke IKN (Knya KONTOL).,Negative
Mon Dec 30 12:06:07 +0000 2024,,@BANGSAygSUJUD @prabowo @satriamadang88 @hasanudinsajid @99propaganda @florieliciouss @Kimberley_PS08 @Ndons_Back @mpoklela7 @are_inismyname @gtobing2903 @mas_veel Ga perlu banyak statemen dan banyak berspekulasi karena kehebohan membangun IKN itu sudah s,Negative
Mon Dec 30 11:45:18 +0000 2024,,Harus berani buat jalur khusus trasportasi umum(model trans jkt/ART IKN) biarpun itu memakan 1/2 badan jalan justru itu akan memaksa orang lebih memilih transportasi umum,Neutral
Mon Dec 30 11:41:42 +0000 2024,,@Execration66 Colilah 1945x pake pohon pisang berbeda di depan gerbang IKN maka permintaanmu niscaya akan terwujud,Negative
Mon Dec 30 10:24:21 +0000 2024,,@Franken_blues Omongan Jokowi kan harus dipahami kembalikannya. Spt: 1. Investor IKN banyak nyatanya Zonk. 2. Uang 11.000 T nyatanya Hutang. 3. Tdk mencalonkan anaknya nyatanya beda Gini masih mau dipercaya? Kalo saya mah KAGAK.,Negative
Mon Dec 30 10:21:25 +0000 2024,,@Dennysiregar7 Dulu lo gitu denny siregar sekarang aja setelah ga dibayar bilang gini. Dulu udah dihajar UU omnibuslaw belum lagi IKN PPN dari 10% jadi 11% tetep aja lo jilat terus itu pantat.,Negative
Mon Dec 30 10:19:50 +0000 2024,,@alisyarief Trus mbl Esemka yg sdh antri 6000 org investor IKN sdh antri smp ratusan itu Framing jahat jg pak? @jokowi Kami sdh MUAK dgn TIPUAN sampeyan,Negative
Mon Dec 30 10:10:17 +0000 2024,,@bobatiramisyu @aingriwehuy Badge Garuda udah yg kemrin bang gak bakal di ubah kayaknya soalnya dr awal Erspo terpilih badge nya itu. Apalagi di TC IKN udah terpasang logo Garuda dr Erspo lama. Kecuali 2/3 tahun lagi Erspo redesign badge nya lagi.,Neutral
Mon Dec 30 10:06:24 +0000 2024,,@democrazymedia Mana ada Rakyat yg percaya dg omonganya mulai dri awal sda bohong mli mobil Asemka spi IKN. Dulu rakyat terkesima dg omongan nya Spi hari ini Gedabrus trs. Kok gak wedi Neroko,Negative
Mon Dec 30 10:06:01 +0000 2024,,Memasuki awal tahun 2025 rencananya akan dilangsungkan prosesi peletakan batu pertama atau groundbreaking di Ibu Kota Nusantara (IKN). https://t.co/NxWdZRCvpy,Neutral
Mon Dec 30 09:54:57 +0000 2024,,Negara daripada naikin PPN 12% buat maksi gratis &amp,Negative
Mon Dec 30 09:50:27 +0000 2024,,@kompascom Tapi sepertinya make sense untuk mengamankan proyek IKN agar tidak mangkrak. Soalnya bisa masuk kasus korupsi tuh karena kesalahan strategi. Harusnya IKN dijalankan kl negara sedang baik2 saja nyatanya kita baru keluar dr pandemi dihajar juga t,Neutral
Mon Dec 30 09:38:50 +0000 2024,,@FelixSGL1 Pantes si A sampai ngomong ke Bocor Alus soal IKN yang bener jadi proyek penyelamatan muka presiden sebelumnya,Negative
Mon Dec 30 09:29:33 +0000 2024,,@tempodotco SMK IKN .. Byk proyek pencitraan,Negative
Mon Dec 30 09:29:17 +0000 2024,,#rakyat nya mana? @ikn_id @prabowo 🇮🇩,Neutral
Mon Dec 30 09:26:49 +0000 2024,,Kaleidoskop 2024 Dalam Negeri IKN (Ibu Kota Nusantara) di Kalimantan Timur masih sorotan utama. Perkiraan habiskan anggaran Rp466 triliun. Sampai saat ini sdh habiskan anggaran Rp140 7 triliun. Semula diinfokan ke publik anggarannya bersumber dari swasta. Faktanya dari APBN https://t.co/WqsaHS774R,Neutral
Mon Dec 30 09:21:45 +0000 2024,,SIG memperkuat posisi untuk mendukung pembangunan di IKN dengan memasok produk-produk ramah lingkungan dan solusi berkelanjutan termasuk konsolidasi seluruh bahan baku dan pengelolaan logistik yang mendukung efisiensi rantai pasok. #SIGMasukKonsorsiumKLN https://t.co/ID7JKS0H2q,Positive
Mon Dec 30 09:19:44 +0000 2024,,@shaww_ss my dream bisa ke ikn di 2025 huhu cantik banget?!?! mjb ya kak,Positive
Mon Dec 30 09:04:31 +0000 2024,,@shaww_ss Bikin sehat dong keliling ikn,Positive
Mon Dec 30 08:47:43 +0000 2024,,@aniesbaswedan @zakikeyy Jadi inget penamaan ikn &amp,Neutral
Mon Dec 30 08:44:04 +0000 2024,,Membangun Patung Jokowi di IKN: Glorifikasi Individu Inisiatif Siapa? https://t.co/hACg1If31n,Neutral
Mon Dec 30 08:32:55 +0000 2024,,@AdamVelcro -IKN tetep jalan -Pencitraan wapres butuh modal,Negative
Mon Dec 30 08:30:42 +0000 2024,,IKN apa salemba,Neutral
Mon Dec 30 08:10:54 +0000 2024,,Prakiraan Cuaca IKN Sepaku 30 Des 2024: Waspada Hujan Disertai Petir hingga Siang Hari https://t.co/gDEoPRHqMh #ikn #ibukotanusantara #iknnusantara #indonesiaemas2045 #dukungpembangunanikn #iknmajukanindonesia #iknkotakelasdunia #investorikn #ibukotanegara https://t.co/j3VOjOphnG,Neutral
Mon Dec 30 08:02:03 +0000 2024,,IKN Nusantara https://t.co/gMorbJFTRw,Neutral
Mon Dec 30 08:01:53 +0000 2024,,IKN Bawa dampak Baik Bagi Indonesia https://t.co/yjM8W3JWOp,Positive
